 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F125W
 -1.5032 -1.5878 -1.6744 -1.7615 -1.8480 -1.9338 -2.0192 -2.1043 -2.1899 -2.2764
 -2.3628
 -0.8985 -0.9292 -0.9504 -0.9631 -0.9706 -0.9762 -0.9832 -0.9931 -1.0064 -1.0224
 -1.0384 -1.0520 -1.0652 -1.0785 -1.0930 -1.1398 -1.2007 -1.2698 -1.3442 -1.4226
 -1.5045 -1.5892 -1.6760 -1.7636 -1.8506 -1.9365 -2.0215 -2.1058 -2.1896 -2.2736
 -2.3583
 -0.8422 -0.8832 -0.9142 -0.9362 -0.9518 -0.9636 -0.9736 -0.9840 -0.9961 -1.0101
 -1.0258 -1.0429 -1.0599 -1.0763 -1.0918 -1.1382 -1.1986 -1.2679 -1.3424 -1.4207
 -1.5025 -1.5873 -1.6743 -1.7624 -1.8502 -1.9367 -2.0220 -2.1060 -2.1890 -2.2715
 -2.3537
 -0.7828 -0.8315 -0.8706 -0.9011 -0.9248 -0.9435 -0.9593 -0.9735 -0.9875 -1.0024
 -1.0183 -1.0355 -1.0534 -1.0720 -1.0901 -1.1366 -1.1953 -1.2645 -1.3390 -1.4172
 -1.4988 -1.5836 -1.6708 -1.7593 -1.8480 -1.9357 -2.0219 -2.1064 -2.1894 -2.2713
 -2.3520
 -0.7203 -0.7740 -0.8212 -0.8597 -0.8905 -0.9160 -0.9379 -0.9572 -0.9753 -0.9928
 -1.0105 -1.0289 -1.0480 -1.0677 -1.0879 -1.1350 -1.1908 -1.2596 -1.3340
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = F125W
 -1.0679 -1.0392 -1.0205 -1.0108 -0.9952 -0.9833 -0.9772 -0.9759 -0.9750 -0.9786
 -0.9834 -0.9894 -0.9973 -1.0077 -1.0209 -1.0646 -1.1213 -1.1889 -1.2654
