 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F555W
 -1.3956 -1.2643 -1.1431 -1.0321 -0.9315 -0.7237 -0.5641 -0.4350 -0.3272 -0.2367
 -0.1619 -0.0999
 -3.3989 -3.0601 -2.8252 -2.7119 -2.6039 -2.3603 -2.1063 -1.8829 -1.6944 -1.5330
 -1.3907 -1.2599 -1.1389 -1.0276 -0.9261 -0.7156 -0.5553 -0.4280 -0.3237 -0.2377
 -0.1676 -0.1102 -0.0615 -0.0188
 -3.4561 -3.0711 -2.7667 -2.5388 -2.3852 -2.2864 -2.1324 -1.9146 -1.7123 -1.5405
 -1.3937 -1.2630 -1.1422 -1.0307 -0.9283 -0.7143 -0.5515 -0.4243 -0.3221 -0.2394
 -0.1731 -0.1198 -0.0753 -0.0365 -0.0023  0.0269  0.0505  0.0678  0.0771  0.0778
 -3.5629 -3.1376 -2.7916 -2.5148 -2.2979 -2.1296 -2.0002 -1.8891 -1.7396 -1.5630
 -1.4052 -1.2713 -1.1505 -1.0388 -0.9359 -0.7179 -0.5514 -0.4227 -0.3212 -0.2408
 -0.1774 -0.1277 -0.0877 -0.0532 -0.0227  0.0041  0.0269  0.0449  0.0570  0.0607
  0.0556
 -3.7048 -3.2504 -2.8656 -2.5512 -2.2979 -2.0933 -1.9256 -1.7829 -1.6620 -1.5504
 -1.4226 -1.2851 -1.1626 -1.0508 -0.9472 -0.7256 -0.5545 -0.4229 -0.3207 -0.2412
 -0.1799 -0.1334 -0.0975 -0.0679 -0.0420 -0.0187  0.0014  0.0190  0.0322  0.0386
  0.0368
 -3.8612 -3.3918 -2.9791 -2.6281 -2.3400 -2.1063 -1.9152 -1.7541 -1.6126 -1.4868
 -1.3757 -1.2724 -1.1672 -1.0619 -0.9592 -0.7348 -0.5589 -0.4233 -0.3191 -0.2395
 -0.1795 -0.1354 -0.1033 -0.0787 -0.0581 -0.0396 -0.0233 -0.0086  0.0034  0.0111
  0.0137
 -4.0289 -3.5522 -3.1262 -2.7496 -2.4272 -2.1611 -1.9438 -1.7640 -1.6109 -1.4752
 -1.3528 -1.2427 -1.1440 -1.0542 -0.9657 -0.7488 -0.5680 -0.4277 -0.3199 -0.2385
 -0.1783 -0.1353 -0.1058 -0.0856 -0.0704 -0.0575 -0.0461 -0.0358 -0.0269 -0.0190
 -0.0161
 -4.2004 -3.7158 -3.2850 -2.8967 -2.5514 -2.2546 -2.0070 -1.8029 -1.6327 -1.4870
 -1.3580 -1.2417 -1.1363 -1.0418 -0.9563 -0.7604 -0.5801 -0.4344 -0.3221 -0.2375
